id,split,training_eligible,exclusion_reason,source,source_id,category,input_text,target_text,part_of_speech,variants,quality_status
wiktionary-03460,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3460,lexicon,уцӏэлэн,"to scribble, To write or draw carelessly",verb,уцӏэлэн | гоуцӏэлэн | чӏэуцӏэлэн | жэдэуцӏэлэн | зэкӏэуцӏэлэн | кӏоцӏы | кӏэлъырыуцӏэлэн | тэуцӏэлэн | ӏу | лъыуцӏэлэн | къоуцӏэлэн | лъы | и | ӏууцӏэлэн | кӏэлъыры | мэуцӏэлэн | бгъодэ | пыуцӏэлэн | шъхьадэ | хэ | шъхьапырыуцӏэлэн | зэбгыры | кӏоцӏыуцӏэлэн | те | чӏэ | дэ | хэуцӏэлэн | го | шъхьапыры | дэуцӏэлэн | жэхэуцӏэлэн | иуцӏэлэн | пы | зэкӏэ | жэхэ | жэдэ | теуцӏэлэн | бгъодэуцӏэлэн | шъхьадэуцӏэлэн | къо | зэбгырыуцӏэлэн,accepted
wiktionary-03461,train,true,,wiktionary,3461,lexicon,уцӏэрэпхъын,to scratch (write badly); to write or draw by scratching,verb,уцӏэрэпхъын,accepted
wiktionary-03462,train,true,,wiktionary,3462,lexicon,ушхъухьакӏо,sorcerer ; wizard ; magician,noun,ушхъухьакӏо | ушхъухьакӏохэм | ушхъухьакӏохэмэ | ушхъухьакӏохэ | ушхъухьакӏор | ушхъухьакӏокӏэ | ушхъухьакӏом | ушхъухьакӏохыу | ушхъухьакӏохэкӏэ | ушхъухьакӏохэр | ушхъухьакӏоу,accepted
wiktionary-03463,train,true,,wiktionary,3463,lexicon,ушхъухьан,to cast a spell on someone; to bewitch,verb,ушхъухьан,accepted
wiktionary-03464,train,true,,wiktionary,3464,lexicon,ушъорэкӏын,"to overturn, to tip over, to capsize",verb,ушъорэкӏын,accepted
wiktionary-03465,train,true,,wiktionary,3465,lexicon,ушъхьагъо шӏын,to give an excuse; to give an justification,verb,ушъхьагъо шӏын,accepted
wiktionary-03466,train,true,,wiktionary,3466,lexicon,ушъхьагъу,justification ; excuse,noun,ушъхьагъу,accepted
wiktionary-03467,train,true,,wiktionary,3467,lexicon,ушъын,"to trot, to move at a gait between a walk and a canter.",verb,ушъын,accepted
wiktionary-03468,test,true,,wiktionary,3468,lexicon,ушыгун,to chop,noun,ушыгун,accepted
wiktionary-03469,train,true,,wiktionary,3469,lexicon,ушыхьатын,to witness,verb,ушыхьатын,accepted
wiktionary-03470,validation,true,,wiktionary,3470,lexicon,ушэтын,"to examine, to check, to verify, to test",verb,ушэтын,accepted
wiktionary-03471,test,true,,wiktionary,3471,lexicon,ушӏоин,to dirty,verb,ушӏоин,accepted
wiktionary-03472,train,true,,wiktionary,3472,lexicon,уыбэтэн,"to completely break, to destroy, to shatter,",verb,уыбэтэн,accepted
wiktionary-03473,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3473,lexicon,уыд,there,adv,уыд,accepted
wiktionary-03474,train,true,,wiktionary,3474,lexicon,уыдрэ,that other,det,уыдрэ,accepted
wiktionary-03475,train,true,,wiktionary,3475,lexicon,уыдрэр,(absolutive case) that other,pron,уыдрэр,accepted
wiktionary-03476,train,true,,wiktionary,3476,lexicon,уэнтэгъу,heavy,adj,уэнтэгъу,accepted
wiktionary-03477,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3477,lexicon,уэр,that,pron,уэр,accepted
wiktionary-03478,train,true,,wiktionary,3478,lexicon,уэрзэӏанэ,"a table (on which to make foods with dough), a dough table",noun,уэрзэӏанэ,accepted
wiktionary-03479,train,true,,wiktionary,3479,lexicon,уӏагъэ,wound,noun,уӏагъэ,accepted
wiktionary-03480,train,true,,wiktionary,3480,lexicon,уӏэн,to wound ; to incise,verb,уӏэн,accepted
wiktionary-03481,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3481,lexicon,фабэ,"heat ; hot, warm",noun | adj,фабэ | фабэкӏэ | фабэм | фабэхыу | фабэхэм | фабэхэр | фабэхэмэ | фабэу | фабэхэкӏэ | фабэр | фабэхэ,accepted
wiktionary-03482,train,true,,wiktionary,3482,lexicon,фабэ пэн,to feel hot,verb,фабэ пэн,accepted
wiktionary-03483,validation,true,,wiktionary,3483,lexicon,фае,must,adv,фае,accepted
wiktionary-03484,train,true,,wiktionary,3484,lexicon,фапшэ,breath ; oxygen,noun,фапшэ | фапшэр | фапшэхэр | фапшэхэм | фапшэу | фапшэхэмэ | фапшэкӏэ | фапшэм | фапшэхыу | фапшэхэ | фапшэхэкӏэ,accepted
wiktionary-03485,train,true,,wiktionary,3485,lexicon,фапщэ,breathe ; oxygen,noun,фапщэ | фапщэм | фапщэхэкӏэ | фапщэхэ | фапщэхэмэ | фапщэхыу | фапщэхэм | фапщэр | фапщэу | фапщэхэр | фапщэкӏэ,accepted
wiktionary-03486,test,true,,wiktionary,3486,lexicon,фегъэпэн,to care for,verb,фегъэпэн | фигъэпэн,accepted
wiktionary-03487,validation,true,,wiktionary,3487,lexicon,феуэн,to hit for someone ; to call (a phone),verb,феуэн,accepted
wiktionary-03488,train,true,,wiktionary,3488,lexicon,фикъун,"to suffice, to be sufficient / enough; to last out ; to be superior in strength; to prevail",verb,фикъун,accepted
wiktionary-03489,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3489,lexicon,фит,"permission, authorization, approval",noun,фит,accepted
wiktionary-03490,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3490,lexicon,фитын,"to be up for, to be willing to participate in ; to be allowed; to",verb,фитын,accepted
wiktionary-03491,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3491,lexicon,фитыныгъ,right; claim,noun,фитыныгъ | фитыныгъэхыу | фитыныгъэхэ | фитыныгъэм | фитыныгъэхэмэ | фитыныгъэхэкӏэ | фитыныгъэ | фитыныгъэхэм | фитыныгъэр | фитыныгъэкӏэ | фитыныгъэхэр | фитыныгъыу,accepted
wiktionary-03492,train,true,,wiktionary,3492,lexicon,фо,(Shapsug) big,adj,фо,accepted
wiktionary-03493,train,true,,wiktionary,3493,lexicon,фыгу,mallet,noun,фыгу | фыгуыу | фыгуэм | фыгуэкӏэ | фыгуэхэкӏэ | фыгуэхэ | фыгуэхэм | фыгуэр | фыгуэхэр | фыгуэхэмэ | фыгуэ | фыгухыу,accepted
wiktionary-03494,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3494,lexicon,фыжьы,white ; white color,adj | noun,фыжьы | фыжьыкӏэ | фыжьыхэм | фыжьыр | фыжьым | фыжьыхэр | фыжьыу | фыжьыхэкӏэ | фыжьыхыу | фыжьыхэмэ,accepted
wiktionary-03495,train,true,,wiktionary,3495,lexicon,фыжьыбз,bright skinned,adj,фыжьыбз,accepted
wiktionary-03496,test,true,,wiktionary,3496,lexicon,фызын,to squeeze,verb,фызын,accepted
wiktionary-03497,test,true,,wiktionary,3497,lexicon,фылым,film,noun,фылым,accepted
wiktionary-03498,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3498,lexicon,фын,"to drive ; to drive off, to drive away (To force someone to leave or go away.)",verb,фын,accepted
wiktionary-03499,train,true,,wiktionary,3499,lexicon,фыцӏын,"to compress, to press forcefully something against a solid thing",verb,фыцӏын,accepted
wiktionary-03500,validation,true,,wiktionary,3500,lexicon,фэ,tendon (tough band of inelastic fibrous tissue that connects a muscle with its bony attachment),noun,фэ | фӏэ,accepted
wiktionary-03501,train,true,,wiktionary,3501,lexicon,фэбае,"hot air, hot weather, hot spell",noun,фэбае | фэбаем | фэбаехыу | фэбаехэкӏэ | фэбаехэ | фэбаехэм | фэбаехэр | фэбаеу | фэбаекӏэ | фэбаехэмэ | фэбаер,accepted
wiktionary-03502,train,true,,wiktionary,3502,lexicon,фэбзэджэн,to treat someone badly,verb,фэбзэджэн,accepted
wiktionary-03503,train,true,,wiktionary,3503,lexicon,фэгубжын,"to get angry at, to get mad at ; to get angry for someone, to get mad for someone,",verb,фэгубжын,accepted
wiktionary-03504,train,true,,wiktionary,3504,lexicon,фэгуӏэн,to worry for/about someone,verb,фэгуӏэн | фэгоӏэн,accepted
wiktionary-03505,train,true,,wiktionary,3505,lexicon,фэгъэгъун,to forgive,verb,фэгъэгъун,accepted
wiktionary-03506,train,true,,wiktionary,3506,lexicon,фэгъэзэн,to point / direct something toward ; to turn something toward,verb,фэгъэзэн,accepted
wiktionary-03507,train,true,,wiktionary,3507,lexicon,фэгъэпсын,"to point to, to aim for",verb,фэгъэпсын,accepted
wiktionary-03508,train,true,,wiktionary,3508,lexicon,фэгъэсэн,to train someone for,verb,фэгъэсэн,accepted
wiktionary-03509,train,true,,wiktionary,3509,lexicon,фэгъэшъошэн,to consider somebody worthy of; to esteem worthy of,verb,фэгъэшъошэн,accepted
wiktionary-03510,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3510,lexicon,фэд,like (Similar),adv,фэд,accepted
wiktionary-03511,train,true,,wiktionary,3511,lexicon,фэдиз,equal ; much,adv,фэдиз,accepted
wiktionary-03512,train,true,,wiktionary,3512,lexicon,фэдэ къэгъэчъыгъ,"exactly like, identical in all forms",adj,фэдэ къэгъэчъыгъ,accepted
wiktionary-03513,train,true,,wiktionary,3513,lexicon,фэдэ къэгъэчъыгъэу,identically in all forms,adv,фэдэ къэгъэчъыгъэу,accepted
wiktionary-03514,train,true,,wiktionary,3514,lexicon,фэдэгъэзын,to reduce a debt or a punishment,verb,фэдэгъэзын,accepted
wiktionary-03515,train,true,,wiktionary,3515,lexicon,фэдэкъабз,"very identical, exactly the same thing",adv,фэдэкъабз,accepted
wiktionary-03516,validation,true,,wiktionary,3516,lexicon,фэдэн,to permit,verb,фэдэн,accepted
wiktionary-03517,train,true,,wiktionary,3517,lexicon,фэен,to want,verb,фэен,accepted
wiktionary-03518,train,true,,wiktionary,3518,lexicon,фэжъыуф,very big,adj,фэжъыуф | фӏэжъыуфӏ,accepted
wiktionary-03519,train,true,,wiktionary,3519,lexicon,фэкъолӏ,free peasant,noun,фэкъолӏ | фэкъолӏэхэ | фэкъолӏэкӏэ | фэкъолӏэхэкӏэ | фэкъолӏэхэр | фэкъолӏэхэмэ | фэкъолӏэм | фэкъолӏыу | фэкъолӏэхыу | фэкъолӏэхэм | фэкъолӏэ | фэкъолӏэр,accepted
wiktionary-03520,validation,true,,wiktionary,3520,lexicon,фэкъулай,"master, skillful, skilled, competent",noun,фэкъулай,accepted
wiktionary-03521,train,true,,wiktionary,3521,lexicon,фэлъэкӏын,"to be capable of, to be able, to manage ; to bear",verb,фэлъэкӏын | фэлъэкӏьын,accepted
wiktionary-03522,train,true,,wiktionary,3522,lexicon,фэлӏэн,to die for something or someone ; (slang) to love something or someone very much,verb,фэлӏэн,accepted
wiktionary-03523,train,true,,wiktionary,3523,lexicon,фэмылъэгъун,to dislike ; to not be bearable,verb,фэмылъэгъун,accepted
wiktionary-03524,validation,true,,wiktionary,3524,lexicon,фэмыф,to lazy,adj,фэмыф,accepted
wiktionary-03525,train,true,,wiktionary,3525,lexicon,фэпцӏын,to lie to someone,verb,фэпцӏын | фэпсӏын,accepted
wiktionary-03526,train,true,,wiktionary,3526,lexicon,фэпщэн,to breathe,verb,фэпщэн | фэпшэн,accepted
wiktionary-03527,train,true,,wiktionary,3527,lexicon,фэпэн,to dress someone,verb,фэпэн,accepted
wiktionary-03528,train,true,,wiktionary,3528,lexicon,фэрэзэн,to be pleased with,verb,фэрэзэн,accepted
wiktionary-03529,train,true,,wiktionary,3529,lexicon,фэрэхьатын,to be comfortable for,verb,фэрэхьатын,accepted
wiktionary-03530,train,true,,wiktionary,3530,lexicon,фэсакъын,to save ; to spare ; to be careful,verb,фэсакъын,accepted
wiktionary-03531,train,true,,wiktionary,3531,lexicon,фэулэун,"to do/render a service, to do a good turn",verb,фэулэун,accepted
wiktionary-03532,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3532,lexicon,фэшъуаш,have it coming (appropriate penalty); deserve ; depends on,intj | verb,фэшъуаш,accepted
wiktionary-03533,train,true,,wiktionary,3533,lexicon,фэшъуашэу,appropriately/accordingly as one deserves; deservingly ; accordingly,adv,фэшъуашэу,accepted
wiktionary-03534,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3534,lexicon,фэшъхьаф,different,adj,фэшъхьаф,accepted
wiktionary-03535,train,true,,wiktionary,3535,lexicon,фэшӏ,for ; because of,adv,фэшӏ,accepted
wiktionary-03536,train,true,,wiktionary,3536,lexicon,фэшӏкӏэ,because of ; for,conj,фэшӏкӏэ | фэшӏыкӏэ,accepted
wiktionary-03537,test,true,,wiktionary,3537,lexicon,фэшӏун,to be suitable for,verb,фэшӏун,accepted
wiktionary-03538,train,true,,wiktionary,3538,lexicon,фэшӏын,to do something for someone ; to close something (to move so that an opening is closed),verb,фэшӏын,accepted
wiktionary-03539,train,true,,wiktionary,3539,lexicon,фэшӏэн,"to be capable to do, to be able to do, to manage",verb,фэшӏэн,accepted
wiktionary-03540,train,true,,wiktionary,3540,lexicon,фэщэӏэн,to bear,verb,фэщэӏэн,accepted
wiktionary-03541,train,true,,wiktionary,3541,lexicon,фэӏаз,skillful,adj,фэӏаз,accepted
wiktionary-03542,train,true,,wiktionary,3542,lexicon,фэӏофытэн,to go for someone to bring something,verb,фэӏофытэн,accepted
wiktionary-03543,train,true,,wiktionary,3543,lexicon,фэӏэпыӏас,"master, skillful, skilled, competent",noun,фэӏэпыӏас,accepted
wiktionary-03544,excluded_benchmark_overlap,false,exact_normalized_input_target_or_variant_overlap_with_benchmark,wiktionary,3544,lexicon,хабзэ,"culture ; custom ; habit ; the law (in the broadest sense), the culture's laws",noun,хабзэ | хабзэхэмэ | хабзэхэр | хабзэхэм | хабзэу | хабзэкӏэ | хабзэм | хабзэр | хабзэхэ | хабзэхыу | хабзэхэкӏэ,accepted
wiktionary-03545,train,true,,wiktionary,3545,lexicon,хакӏо,stallion,noun,хакӏо | хакӏор | хакӏохэ | хакӏохэр | хакӏом | хакӏохэм | хакӏохыу | хакӏохэмэ | хакӏоу | хакӏокӏэ | хакӏохэкӏэ,accepted
wiktionary-03546,train,true,,wiktionary,3546,lexicon,хамэ,stranger ; foreigner,adj,хамэ,accepted
wiktionary-03547,validation,true,,wiktionary,3547,lexicon,ханэ,one six,num,ханэ,accepted
wiktionary-03548,train,true,,wiktionary,3548,lexicon,хасэ,club ; council,noun,хасэ | хасэкӏэ | хасэхэм | хасэм | хасэр | хасэу | хасэхэр | хасэхэмэ | хасэхэ | хасэхэкӏэ | хасэхыу,accepted
wiktionary-03549,test,true,,wiktionary,3549,lexicon,хатэ,garden,noun,хатэ | хатэу | хатэхэ | хатэхэм | хатэкӏэ | хатэхыу | хатэхэр | хатэм | хатэхэмэ | хатэхэкӏэ | хатэр,accepted
